HCPCS_Cd,HCPCS_Desc,Brnd_Name,Gnrc_Name,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spndng_Per_Dsg_Unt_2020,Avg_Spndng_Per_Clm_2020,Avg_Spndng_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spndng_Per_Dsg_Unt_2021,Avg_Spndng_Per_Clm_2021,Avg_Spndng_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spndng_Per_Dsg_Unt_2022,Avg_Spndng_Per_Clm_2022,Avg_Spndng_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spndng_Per_Dsg_Unt_2023,Avg_Spndng_Per_Clm_2023,Avg_Spndng_Per_Bene_2023,Outlier_Flag_2023,Tot_Spndng_2024,Tot_Dsg_Unts_2024,Tot_Clms_2024,Tot_Benes_2024,Avg_Spndng_Per_Dsg_Unt_2024,Avg_Spndng_Per_Clm_2024,Avg_Spndng_Per_Bene_2024,Outlier_Flag_2024,Avg_DY24_ASP_Price,Chg_Avg_Spndng_Per_Dsg_Unt_23_24,CAGR_Avg_Spnd_Per_Dsg_Unt_20_24
J1071,"Injection, testosterone cypionate, 1 mg",Depo-Testosterone*,Testosterone Cypionate*,2190227.36,76256354.7,421841,47711,0.0287219,5.192068481,45.90612982,0,2089198.52,72073178.4,405102,42251,0.028987185,5.15721601,49.44731533,0,1766687.34,64601848.9,368778,38636,0.027347319,4.79065275,45.72645564,0,1666389.05,58252114.4,337396,35115,0.028606499,4.938970972,47.45519151,0,1269517.98,53785196.6,313953,31841,0.023603483,4.043656152,39.87054364,0,0.025,-0.174890882,-0.047882091
J1100,"Injection, dexamethasone sodium phosphate, 1 mg",Dexamethasone Sodium Phosphate*,Dexamethasone Sodium Phosp/PF*,2050080.09,16487521.7,1972962,887088,0.124341313,1.039087469,2.311022232,0,2447572.98,16556416.9,1985963,921371,0.147832287,1.232436345,2.65644673,0,2032746.16,16842943.5,2043329,993434,0.120688297,0.994820785,2.046181387,0,2061324.28,16755969.6,2038632,1013033,0.123020292,1.011131131,2.034804671,0,1872568.66,16494892.3,1984792,1001353,0.113524152,0.943458388,1.870038498,0,0.11525,-0.077191659,-0.022496762
J1110,"Injection, dihydroergotamine mesylate, per 1 mg",D.H.E.45*,Dihydroergotamine Mesylate*,25130.29,622,526,281,40.4023955,47.77621673,89.43163701,0,27431.88,679,511,238,40.40041237,53.68273973,115.26,1,24027.3,514,399,198,46.74571984,60.21879699,121.35,1,15389.53,343,290,142,44.8674344,53.06734483,108.3769718,0,11235.86,309,261,117,36.36200647,43.04927203,96.03299145,0,43.66236095,-0.189567958,-0.025997255
J1120,"Injection, acetazolamide sodium, up to 500 mg",Acetazolamide Sodium,Acetazolamide Sodium,1133.23,78,19,15,14.52858974,59.64368421,75.54866667,1,471.72,15,12,,31.448,39.31,,1,334.35,17,12,11,19.66764706,27.8625,30.39545455,1,986.3,45,28,26,21.91777778,35.225,37.93461539,1,821.37,30,16,15,27.379,51.335625,54.758,1,25.5095,0.24916861,0.171651709
J1160,"Injection, digoxin, up to 0.5 mg",Digoxin*,Digoxin*,308.92,33,30,29,9.361212121,10.29733333,10.65241379,1,251.22,34,31,29,7.388823529,8.103870968,8.662758621,1,415.66,31,25,24,13.4083871,16.6264,17.31916667,1,235.86,29,22,22,8.133103448,10.72090909,10.72090909,1,301.51,32,25,22,9.4221875,12.0604,13.705,1,10.34025,0.158498421,0.001624443
J1162,"Injection, digoxin immune fab (ovine), per vial",Digifab,Digoxin Immune Fab,427642.7,120,44,42,3563.689167,9719.152273,10181.96905,0,597889.12,163,54,54,3668.031411,11072.02074,11072.02074,0,455688.71,112,40,40,4068.649196,11392.21775,11392.21775,0,379033.43,84,30,30,4512.302738,12634.44767,12634.44767,0,372616.59,79,28,28,4716.665696,13307.73536,13307.73536,0,4805.10675,0.04529017,0.072590188
J1171,"Injection, hydromorphone, 0.1 mg",Dilaudid*,Hydromorphone HCL/PF*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98542.92,1242141,2056,932,0.079333119,47.9294358,105.7327468,0,0.085,,
J1190,"Injection, dexrazoxane hydrochloride, per 250 mg",Dexrazoxane*,Dexrazoxane HCL*,960973.87,5253,1110,360,182.9381058,865.7422252,2669.371861,0,929417.37,5180,1190,363,179.4242027,781.023,2560.37843,0,1033196.8,6049,1304,409,170.8045627,792.3288344,2526.153545,0,802709.84,6200,1352,446,129.469329,593.7202959,1799.797848,0,624640.77,6601,1546,471,94.6282033,404.0367206,1326.20121,0,96.81375,-0.269107178,-0.15193507
J1200,"Injection, diphenhydramine hcl, up to 50 mg",Diphenhydramine HCL,Diphenhydramine HCL,421591.63,544736,532936,106274,0.773937522,0.791073656,3.967025143,0,469167.36,524100.5,512681,104798,0.895185866,0.915125312,4.476873223,0,562469.44,504020.5,492710,100574,1.115965402,1.141583163,5.592592917,0,511395.02,482170.7,470268,96672,1.060609904,1.08745443,5.290001448,0,382484.35,463976.5,453180,94224,0.824361471,0.844000949,4.059309199,0,0.82025,-0.222747716,0.015904644
J1201,"Injection, cetirizine hydrochloride, 0.5 mg",Quzyttir,Cetirizine HCL,42271.2,2840,142,31,14.88422535,297.684507,1363.587097,0,135504.08,8290,406,101,16.34548613,333.7538916,1341.624555,0,182774.94,12255,617,191,14.91431579,296.2316694,956.9368586,0,547954.93,36888,1820,574,14.85455785,301.0741374,954.6253136,0,966712.56,65731,3198,852,14.70710259,302.2866041,1134.639155,0,14.96825,-0.009926601,-0.002988377
J1203,"Injection, cipaglucosidase alfa-atga, 5 mg",Pombiliti,Cipaglucosidase Alfa-Atga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2693409.18,31200,87,13,86.32721731,30958.72621,207185.3215,0,88.098,,
J1205,"Injection, chlorothiazide sodium, per 500 mg",Chlorothiazide Sodium*,Chlorothiazide Sodium*,23685.96,404,394,173,58.62861386,60.11664975,136.9130636,0,25977.37,434,433,207,59.85569124,59.9939261,125.4945411,0,18247.19,382,382,188,47.76751309,47.76751309,97.05952128,1,14858.64,254,243,123,58.49858268,61.14666667,120.8019512,0,20645.44,348,304,138,59.32597701,67.91263158,149.6046377,0,78.19675,0.014143836,0.002960474
J1212,"Injection, dmso, dimethyl sulfoxide, 50%, 50 ml",Rimso-50,Dimethyl Sulfoxide,3865515.74,7432,7409,1112,520.1178337,521.7324524,3476.183219,1,3916042.2,7135,7114,1009,548.8496426,550.469806,3881.11219,1,3630549.69,6189,6180,877,586.6132962,587.4675874,4139.737389,0,3361203.91,5416,5415,730,620.6063349,620.7209437,4604.388918,0,3687484.1,5622,5614,701,655.9025436,656.8372106,5260.319686,0,695.763,0.056873749,0.059703558
J1230,"Injection, methadone hcl, up to 10 mg",Methadone HCL,Methadone HCL,1251.26,73,73,32,17.14054795,17.14054795,39.101875,0,1424.97,80,80,32,17.812125,17.812125,44.5303125,0,1254.69,75,75,30,16.7292,16.7292,41.823,0,1095.52,66,66,28,16.59878788,16.59878788,39.12571429,0,1568.46,78,78,31,20.10846154,20.10846154,50.59548387,0,20.45325,0.211441563,0.040731108
J1240,"Injection, dimenhydrinate, up to 50 mg",Dimenhydrinate,Dimenhydrinate,10627.36,1965,937,333,5.4083257,11.34189968,31.91399399,0,7250.86,1304,884,334,5.56047546,8.202330317,21.70916168,0,3526.16,523,450,219,6.742179732,7.835911111,16.10118722,0,4843.73,608,527,224,7.966661184,9.19113852,21.62379464,0,3129.47,364,363,145,8.597445055,8.621129477,21.58255172,0,8.64,0.079177946,0.122862668
J1245,"Injection, dipyridamole, per 10 mg",Dipyridamole,Dipyridamole,522480.8,178492.3,38056,37691,2.927189576,13.72926214,13.86221644,0,644743.26,190393.4,39413,39040,3.386374003,16.35864461,16.51494006,0,357179.32,103402.2,21735,21602,3.454271959,16.43337106,16.53454865,0,325647.11,90456.4,18627,18498,3.600044994,17.48253127,17.60444967,0,100410.45,27461,5470,5413,3.656474637,18.35657221,18.54987068,0,3.78725,0.015674705,0.057189714
J1250,"Injection, dobutamine hydrochloride, per 250 mg",Dobutamine HCL*,Dobutamine HCL*,961471.73,164614,18640,7741,5.840765245,51.5811014,124.2051066,0,1239331.49,165933,18075,7430,7.468866892,68.56605754,166.8010081,0,629067.44,98338,11923,5689,6.396992414,52.76083536,110.5761013,0,579362.51,71967,9123,4907,8.050391291,63.50570098,118.0685775,0,768655.06,91188,9409,3870,8.429344431,81.69359762,198.6188786,0,8.6545,0.047072636,0.09605163
J1265,"Injection, dopamine hcl, 40 mg",Dopamine HCL*,Dopamine HCL*,14298.23,22684,439,32,0.630322254,32.57,446.8196875,0,17583.92,24513,451,24,0.717330396,38.98873614,732.6633333,0,18502.46,30594,486,26,0.604774139,38.07090535,711.6330769,0,24740.77,37739,552,34,0.655575664,44.82023551,727.6697059,0,21648.68,28336,434,23,0.763999153,49.88175115,941.2469565,0,0.7735,0.165386689,0.049258653
J1270,"Injection, doxercalciferol, 1 mcg",Doxercalciferol*,Doxercalciferol*,10.67,32,17,,0.3334375,0.627647059,,1,4.69,11,11,,0.426363636,0.426363636,,1,,,,,,,,,8.32,30,24,,0.277333333,0.346666667,,1,10.74,43,40,12,0.249767442,0.2685,0.895,0,0.481,-0.099396243,-0.069684309
J1300,"Injection, eculizumab, 10 mg",Soliris,Eculizumab,610453125.1,3001788,22955,1652,203.3631706,26593.47093,369523.6835,0,642451165.9,3123579,24343,1645,205.6778989,26391.61837,390547.8212,0,616117828.1,2775813,21641,1514,221.9594145,28469.93337,406947.0463,0,416257912.1,1894083,15010,1106,219.7675139,27732.03945,376363.3925,0,337421792,1540767,12215,956,218.9959884,27623.56054,352951.6653,0,225.37275,-0.003510644,0.018687469
J1301,"Injection, edaravone, 1 mg",Radicava,Edaravone,31056033.9,1602705,17375,428,19.37726151,1787.397635,72560.82687,0,25067596.36,1341066,15561,324,18.69229133,1610.924514,77369.12457,0,18578904.05,904967,11115,242,20.52992435,1671.516334,76772.33079,0,5984589.24,284154,4005,74,21.06107688,1494.279461,80872.82757,0,2704989.16,125652,1722,33,21.52762519,1570.841556,81969.36849,0,21.90225,0.022152158,0.02665832
J1302,"Injection, sutimlimab-jome, 10 mg",Enjaymo,Sutimlimab-Jome,,,,,,,,,,,,,,,,,3199085.48,191781,254,64,16.68093023,12594.82472,49985.71063,0,23534879.71,1380755,1826,147,17.04493535,12888.76216,160101.2225,0,33866256.83,1937483,2560,180,17.47951173,13229.00657,188145.8713,0,17.94125,0.025495924,0.02365713
J1303,"Injection, ravulizumab-cwvz, 10 mg",Ultomiris,Ravulizumab-Cwvz,146656849.2,652213.5,2487,427,224.8601864,58969.38045,343458.6632,0,177654131.1,789107,2892,510,225.1331329,61429.5059,348341.4335,0,263257392.4,1196370,4499,916,220.0468019,58514.646,287398.9,0,471519421.9,2178325,8301,1433,216.4596293,56802.7252,329043.5603,0,609346340,2828744,10789,1844,215.4123314,56478.48178,330448.1236,0,221.36925,-0.004838306,-0.010673827
J1304,"Injection, tofersen, 1 mg",Qalsody,Tofersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5842932.61,39207,394,54,149.0277912,14829.7782,108202.4557,0,151.54175,,
J1305,"Injection, evinacumab-dgnb, 5mg",Evkeeza,Evinacumab-Dgnb,,,,,,,,,400315.67,2417,11,,165.6250186,36392.33364,,1,4166458.56,25633,115,21,162.5427597,36230.07444,198402.7886,0,10904081.58,64011,276,33,170.3469963,39507.54196,330426.7146,0,21844436.35,122132,541,63,178.8592371,40377.88604,346737.0849,0,181.81025,0.049970008,0.025955391
J1306,"Injection, inclisiran, 1 mg",Leqvio,Inclisiran Sodium,,,,,,,,,,,,,,,,,28475760.21,2413247,8641,6779,11.79977027,3295.424165,4200.584188,0,143175005,12136487.3,43125,24690,11.79707121,3320.000115,5798.90664,0,296288761.4,24794466.1,87716,48298,11.94979397,3377.818886,6134.596906,0,12.16075,0.012945819,0.006336981
J1322,"Injection, elosulfase alfa, 1 mg",Vimizim,Elosulfase Alfa,2415712.36,10050,124,,240.3693891,19481.55129,,0,2197743.43,9375,123,,234.4259659,17867.83276,,0,2027234.36,8090,120,,250.5852114,16893.61967,,0,2169683.6,8110,101,,267.5318866,21482.01584,,0,2569193.55,9120,110,,281.7098191,23356.305,,0,286.6465,0.0529953,0.04047274
J1323,"Injection, elranatamab-bcmm, 1 mg",Elrexfio,Elranatamab-Bcmm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33099870.14,187584,2469,277,176.4535895,13406.18475,119494.116,0,180.1473333,,
J1325,"Injection, epoprostenol, 0.5 mg",Epoprostenol Sodium*,Epoprostenol Sodium*,17846331.27,1106490,6530,417,16.12877773,2732.975692,42796.95748,0,16766234.73,1026429,6150,390,16.33452945,2726.217029,42990.34546,0,14398158.82,903768,5358,342,15.93125539,2687.226357,42099.87959,0,12209848.01,788782,4880,311,15.47936947,2502.018035,39259.96145,0,9926182.72,630887,4020,259,15.73369355,2469.199682,38325.02981,0,15.986,0.016429873,-0.006180972
J1335,"Injection, ertapenem sodium, 500 mg",Ertapenem*,Ertapenem Sodium*,5021516.78,137749,57392,6359,36.45410696,87.49506517,789.6708256,0,4285460.78,144845,57296,6429,29.58652891,74.79511275,666.5827936,0,2672228.98,138986,59612,6521,19.22660541,44.82703114,409.7882196,0,1863599.95,138069.5,62821,6589,13.49754979,29.66523854,282.8350205,0,1431850.14,125725.1,59354,6668,11.38873733,24.12390302,214.7345741,0,11.5045,-0.156236686,-0.252377646
J1364,"Injection, erythromycin lactobionate, per 500 mg",Erythrocin Lactobionate*,Erythromycin Lactobionate*,,,,,,,,,49493.48,693,161,146,71.41916306,307.4129193,338.9964384,0,,,,,,,,,8384.85,135,91,83,62.11,92.14120879,101.0222892,1,10306.95,148,94,90,69.64155405,109.6484043,114.5216667,0,73.44725,0.121261537,-0.008366403
J1380,"Injection, estradiol valerate, up to 10 mg",Delestrogen*,Estradiol Valerate*,54453.94,6738.5,3960,696,8.081018031,13.75099495,78.23841954,0,61586.72,5903.5,3617,577,10.4322385,17.02701687,106.7360832,0,49944.57,5187.5,3388,644,9.627868916,14.74160862,77.55368012,0,50117,5050.5,3331,567,9.923175923,15.04563194,88.38977072,0,36341.2,4560,3086,524,7.969561404,11.77615036,69.35343512,0,8.43,-0.196873918,-0.003466079
J1410,"Injection, estrogen conjugated, per 25 mg",Premarin,"Estrogens, Conjugated",29610.66,328,236,110,90.27640244,125.4688983,269.1878182,1,30866.36,315,207,110,97.98844444,149.1128502,280.6032727,1,50419.24,374,219,107,134.8108021,230.2248402,471.2078505,1,27893.51,368,221,103,75.79758152,126.2149774,270.8107767,1,27592.99,372,201,103,74.1747043,137.2785572,267.8931068,1,377.83225,-0.021410673,-0.04792668
J1430,"Injection, ethanolamine oleate, 100 mg",Ethamolin,Ethanolamine Oleate,20040.54,49,19,19,408.9906122,1054.765263,1054.765263,1,39529.13,96,34,31,411.7617708,1162.621471,1275.133226,0,28797.76,67,29,29,429.8173134,993.0262069,993.0262069,1,21041.64,46,20,20,457.4269565,1052.082,1052.082,1,13503.58,38,26,16,355.3573684,519.3684615,843.97375,1,484.76375,-0.223138551,-0.03453175
J1437,"Injection, ferric derisomaltose, 10 mg",Monoferric,Ferric DerIsomaltose,287846.73,11000,110,109,26.16788455,2616.788455,2640.795688,0,13124538.73,510670,5168,4256,25.7006261,2539.577928,3083.773198,0,32393441.07,1391329,13977,10750,23.28237324,2317.624746,3013.343355,0,69618169.85,3355415,33645,26064,20.74800579,2069.198093,2671.047032,0,107960138.7,5446026,54664,41968,19.82365465,1974.976926,2572.439446,0,20.1245,-0.044551324,-0.067059864
J1439,"Injection, ferric carboxymaltose, 1 mg",Injectafer,Ferric Carboxymaltose,149785035.4,149719544,182769,89829,1.000437427,819.5319525,1667.446319,0,161942227.7,159511820,195857,96072,1.015236537,826.8391109,1685.63398,0,155020669.9,140515966,172818,85464,1.103224597,897.0169191,1813.870986,0,147399185.5,133821004,165275,80935,1.101465249,891.8419935,1821.204491,0,131249160.7,119522133,147578,73218,1.098115951,889.3545156,1792.580523,0,1.117,-0.003040766,0.023562974
J1440,"Fecal microbiota, live - jslm, 1 ml",Rebyota,"Fecal Microbiota, Live-Jslm",,,,,,,,,,,,,,,,,,,,,,,,,1750900.27,24398,180,170,71.76409009,9727.223722,10299.41335,1,3820343.82,61608,430,407,62.01051519,8884.520512,9386.594152,0,63.193,-0.135911636,-0.135911636
J1442,"Injection, filgrastim (g-csf), excludes biosimilars, 1 microgram",Neupogen,Filgrastim,21674065.33,26060493,50518,9242,0.831682859,429.0364886,2345.170453,0,16004307.51,18942594,37153,6630,0.844884682,430.7675695,2413.922701,0,14520472.74,15032112,30705,5472,0.965963581,472.9025481,2653.595165,0,12277217.85,12721805,26712,4835,0.965053139,459.614325,2539.238439,0,9906866.85,10169143,21259,4056,0.974208628,466.0081307,2442.521413,0,0.99225,0.009487031,0.040335828
J1447,"Injection, tbo-filgrastim, 1 microgram",Granix,Tbo-Filgrastim,6486718.22,14312207,26151,5777,0.453229765,248.0485725,1122.852384,0,4997448.21,12098403,22082,4955,0.413066767,226.3132058,1008.566743,0,4369261.53,10533301,19814,4263,0.414804583,220.5138554,1024.926467,0,3378907.07,8428300,15882,3488,0.40090019,212.7507285,968.7233572,0,2885527.02,7174925,13183,2992,0.402168248,218.8824259,964.414111,0,0.408,0.003163028,-0.029440111
J1448,"Injection, trilaciclib, 1mg",Cosela,Trilaciclib Dihydrochloride,,,,,,,,,1710572.66,345116,522,105,4.956515085,3276.959119,16291.16819,0,12092253.34,2470269,3954,503,4.895116014,3058.233015,24040.26509,0,17240563.47,3431710,5406,641,5.023898718,3189.153435,26896.35487,0,20349382.58,3930173,6219,797,5.177732018,3272.130983,25532.47501,0,5.28275,0.030620303,0.014661182
J1449,"Injection, eflapegrastim-xnst, 0.1 mg",Rolvedon,Eflapegrastim-Xnst,,,,,,,,,,,,,,,,,,,,,,,,,52360428.2,1633180.5,12563,4246,32.06040496,4167.828401,12331.70707,0,73760786.18,2832599.2,21515,6293,26.03996576,3428.342374,11721.08473,0,26.5855,-0.187784253,-0.187784253
J1450,"Injection fluconazole, 200 mg",Fluconazole In Dextrose*,"Fluconazole In Dextrose,Iso-Os*",5115.61,507,311,91,10.08996055,16.44890675,56.21549451,0,2866.96,623,355,69,4.601861958,8.075943662,41.55014493,0,596.37,204,117,46,2.923382353,5.097179487,12.96456522,0,1275.52,533,224,67,2.393095685,5.694285714,19.03761194,0,923.81,358,202,56,2.58047486,4.573316832,16.49660714,0,2.65725,0.07829991,-0.288864202
J1453,"Injection, fosaprepitant, 1 mg",Emend*,Fosaprepitant Dimeglumine*,51275458.1,44103957,274818,67033,1.162604482,186.5796931,764.9285889,0,13921517.57,45947612,286935,69586,0.302986749,48.51801826,200.0620465,0,2823784.55,16450887,109983,23873,0.17164938,25.67473655,118.283607,0,2419135.95,15650154,104663,22161,0.154575856,23.11357357,109.1618587,0,2206841.15,15622905,104356,21354,0.141256773,21.14723782,103.3455629,0,0.142645023,-0.086165349,-0.409602755
J1454,"Injection, fosnetupitant 235 mg and palonosetron 0.25 mg",Akynzeo (J1454),Fosnetupitant/Palonosetron,12816690.77,32406,32220,7392,395.5036342,397.7868023,1733.859682,0,22765670.93,36715,36655,7823,620.0645766,621.0795507,2910.094712,0,17422484.92,37832,37728,7841,460.5224392,461.7919031,2221.972315,0,15874001.96,36792,36581,7595,431.4525429,433.9411706,2090.059508,0,24417139.81,35940,35688,7454,679.3861939,684.1834737,3275.709661,0,692.2945,0.574648719,0.144831471
J1456,"Injection, fosaprepitant (teva), not therapeutically equivalent to j1453, 1 mg",Fosaprepitant Dimeglumine,Fosaprepitant Dimeglumine,,,,,,,,,,,,,,,,,,,,,,,,,97295.11,171466,1158,557,0.567430919,84.01995682,174.6770377,0,275385.19,211059,1354,533,1.304778237,203.3864033,516.6701501,0,1.6425,1.299448608,1.299448608
J1458,"Injection, galsulfase, 1 mg",Naglazyme,Galsulfase,746055.56,2553,54,,292.2270114,13815.8437,,0,445531.4,1502,32,,296.6254328,13922.85625,,0,,,,,,,,,,,,,,,,,393377.41,850,23,,462.7969529,17103.36565,,1,472.58325,,0.121805419
J1459,"Injection, immune globulin (privigen), intravenous, non-lyophilized (e.g., liquid), 500 mg",Privigen,Immun Glob G(Igg)/Pro/Iga 0-50,334426940.1,9358580,106503,13707,35.73479525,3140.07061,24398.25929,0,311732182.5,8323213,94781,12064,37.45334674,3288.973344,25839.86924,0,339372820.3,7604636,86591,10844,44.62709593,3919.262051,31295.90744,0,377084755.1,8108182,93420,11655,46.50669597,4036.445677,32353.90434,0,440232102.4,9324319,108218,13330,47.2133249,4068.011813,33025.66409,0,48.3495,0.015194133,0.072119813
J1460,"Injection, gamma globulin, intramuscular, 1 cc",Gamastan*,Immune Globul G (Igg)/Glycine*,153766.52,3953.5,1334,170,38.89377008,115.2672564,904.5089412,0,127946.35,3201.5,1062,117,39.96450102,120.4767891,1093.558547,0,108473.25,2484.3,774,88,43.66350682,140.1463178,1232.650568,0,108734.67,2417,730,114,44.98745139,148.9516027,953.8128947,0,74042.61,1527.5,530,70,48.4730671,139.7030377,1057.751571,0,49.9275,0.077479733,0.056586639
J1551,"Injection, immune globulin (cutaquig), 100 mg",Cutaquig,Immun Glob G(Igg)-Hipp/Maltose,,,,,,,,,,,,,,,,,3184641.96,262245,644,121,12.14376617,4945.096211,26319.35504,0,9207274.36,677179,1743,201,13.5965149,5282.429352,45807.33512,0,11816021.47,846573,2119,230,13.95747498,5576.225328,51374.00639,0,14.18,0.026547986,0.072078856
J1554,"Injection, immune globulin (asceniv), 500 mg",Asceniv,"Immune Globulin,gamma(Igg)slra",,,,,,,,,4937131.55,12515,110,19,394.4971275,44883.01409,259849.029,1,16956466.29,37879,483,56,447.6482032,35106.55547,302794.0409,0,42966405.86,89527,1472,166,479.9267915,29189.13442,258833.7702,0,94764370.37,195984,3151,255,483.5311575,30074.37968,371624.9818,0,491.4045,0.007510241,0.070188319
J1555,"Injection, immune globulin (cuvitru), 100 mg",Cuvitru,Immun Glob G(Igg)/Gly/Iga Ov50,73911993.41,5330907,13018,1231,13.86480639,5677.676556,60042.23673,0,81924221.42,5791029,14132,1359,14.14674688,5797.071994,60282.72364,0,91572235.31,6237483,15615,1484,14.6809595,5864.376261,61706.35803,0,104503394.7,6869537,17338,1654,15.21258196,6027.419233,63182.22168,0,119333398,7420792,18943,1860,16.08095173,6299.603967,64157.74083,0,16.36525,0.057082339,0.037766112
J1556,"Injection, immune globulin (bivigam), 500 mg",Bivigam,Immun Glob G(Igg)/Gly/Iga Ov50,6146124.9,88228,1428,228,69.66184091,4304.009034,26956.68816,0,14563312.2,206823,2696,412,70.41437461,5401.822033,35347.84515,0,55454495.55,797154,9757,1391,69.56559906,5683.560065,39866.6395,0,80734620.9,1142577,13841,1696,70.66011385,5833.004906,47602.96044,0,65433016.19,898701,11202,1144,72.80843817,5841.190519,57196.69247,0,74.0675,0.030403635,0.01110601
J1557,"Injection, immune globulin, (gammaplex), intravenous, non-lyophilized (e.g., liquid), 500 mg",Gammaplex*,Immun Glob G(Igg)/Gly/Iga 0-50*,11934877.25,232500,2962,336,51.33280538,4029.330604,35520.46801,0,13358292.04,268827,3379,363,49.69103565,3953.327032,36799.70259,0,10223210.46,205394,2516,276,49.77365678,4063.279197,37040.61761,0,12091947.62,220259,2757,332,54.89876745,4385.907733,36421.52898,0,14995599.87,274563,3483,336,54.61624425,4305.368898,44629.76152,0,55.66325,-0.005146258,0.015621084
J1558,"Injection, immune globulin (xembify), 100 mg",Xembify,"Immune Globulin,gamma(Igg)klhw",7893588.45,505180,1201,284,15.6252988,6572.513281,27794.32553,0,24116608.75,1706474,4067,478,14.13242086,5929.827576,50453.15638,0,26528376.63,1973716,4707,498,13.44082767,5635.941498,53269.83259,0,31475441.22,2342296,5677,602,13.43785808,5544.379288,52284.78608,0,38480232.35,2744301,6827,747,14.02187018,5636.477567,51513.02858,0,14.2525,0.043460208,-0.026705201
